defined_class	defined_class_label	anatomical_entity	anatomical_entity_label	location	location_label
http://purl.obolibrary.org/obo/HP_0100360	Contractures of the joints of the upper limbs	http://purl.obolibrary.org/obo/UBERON_0000043	tendon	http://purl.obolibrary.org/obo/UBERON_0003839	forelimb joint
http://purl.obolibrary.org/obo/HP_0009625	Contractures of the metacarpophalangeal joint of the thumb	http://purl.obolibrary.org/obo/UBERON_0000043	tendon	http://purl.obolibrary.org/obo/UBERON_0007735	metacarpophalangeal joint of manual digit 1
http://purl.obolibrary.org/obo/HP_0010215	Contractures of the metatarsophalangeal joint of the hallux	http://purl.obolibrary.org/obo/UBERON_0000043	tendon	http://purl.obolibrary.org/obo/UBERON_0007750	metatarsophalangeal joint of pedal digit 1
http://purl.obolibrary.org/obo/HP_0002987	Elbow flexion contracture	http://purl.obolibrary.org/obo/UBERON_0000043	tendon	http://purl.obolibrary.org/obo/UBERON_0001461	elbow
http://purl.obolibrary.org/obo/HP_0030044	Flexion contracture of digit	http://purl.obolibrary.org/obo/UBERON_0000043	tendon	http://purl.obolibrary.org/obo/UBERON_0002544	digit
http://purl.obolibrary.org/obo/HP_0012785	Flexion contracture of finger	http://purl.obolibrary.org/obo/UBERON_0000043	tendon	http://purl.obolibrary.org/obo/UBERON_0002389	manual digit
http://purl.obolibrary.org/obo/HP_0005830	Flexion contracture of toe	http://purl.obolibrary.org/obo/UBERON_0000043	tendon	http://purl.obolibrary.org/obo/UBERON_0001466	pedal digit
http://purl.obolibrary.org/obo/HP_0003273	Hip contracture	http://purl.obolibrary.org/obo/UBERON_0000043	tendon	http://purl.obolibrary.org/obo/UBERON_0001464	hip
http://purl.obolibrary.org/obo/HP_0006380	Knee flexion contracture	http://purl.obolibrary.org/obo/UBERON_0000043	tendon	http://purl.obolibrary.org/obo/UBERON_0001465	knee
http://purl.obolibrary.org/obo/HP_0003044	Shoulder flexion contracture	http://purl.obolibrary.org/obo/UBERON_0000043	tendon	http://purl.obolibrary.org/obo/UBERON_0001467	shoulder
http://purl.obolibrary.org/obo/HP_0001239	Wrist flexion contracture	http://purl.obolibrary.org/obo/UBERON_0000043	tendon	http://purl.obolibrary.org/obo/UBERON_0004452	carpal region
